name,lng,lat,type1,type2
中国武汉人才市场地上停车场,114.29831700000,30.58973200000,交通设施,交通设施
武汉市供销合作总社-室内停车场,114.29248600000,30.58731100000,交通设施,交通设施
停车场(德安总里小区东北),114.28380600000,30.58790400000,交通设施,交通设施
安静社区停车场,114.28374600000,30.59140600000,交通设施,交通设施
安和九龙阁停车场,114.28243700000,30.60406500000,交通设施,交通设施
武汉国际大厦停车场,114.27654200000,30.58605800000,交通设施,交通设施
停车场(胜利街近北京路),114.28992100000,30.58665400000,交通设施,交通设施
停车场(洞庭苑东),114.29947500000,30.59382400000,交通设施,交通设施
停车场(君悦尚品西北),114.28612100000,30.59865600000,交通设施,交通设施
停车场(澳门路社区北)(装修中),114.28888300000,30.60129300000,交通设施,交通设施
停车场(九运京汉名都北),114.29707500000,30.60348500000,交通设施,交通设施
蓝天歌剧院2号停车场(新华派出所东),114.27923100000,30.58632500000,交通设施,交通设施
武汉图书馆停车场,114.27632900000,30.60540700000,交通设施,交通设施
鑫成俊杰停车场,114.28462000000,30.58862100000,交通设施,交通设施
停车场(融科天城创意工坊A座西北),114.29428100000,30.60133500000,交通设施,交通设施
澎湖公寓-地下停车场,114.27708000000,30.59879400000,交通设施,交通设施
商业街停车场,114.28576600000,30.59407800000,交通设施,交通设施
停车场(岳飞街),114.29467300000,30.59366200000,交通设施,交通设施
停车场(武汉城管委西南),114.30110300000,30.60109700000,交通设施,交通设施
武汉数码港停车场,114.28976200000,30.58980900000,交通设施,交通设施
武汉美术馆停车场,114.28739600000,30.58608900000,交通设施,交通设施
光华社区停车场,114.28805800000,30.60532800000,交通设施,交通设施
停车场(黎黄陂路),114.29574100000,30.58917400000,交通设施,交通设施
黄师傅停车场,114.30060400000,30.59881700000,交通设施,交通设施
停车场(湖边坊人家东南),114.29014000000,30.60259400000,交通设施,交通设施
城中坊停车场,114.28924200000,30.60200800000,交通设施,交通设施
武汉花鸟市场停车场,114.28742700000,30.60303900000,交通设施,交通设施
停车场,114.30317200000,30.60544600000,交通设施,交通设施
大智嘉园停车场,114.28809900000,30.59328900000,交通设施,交通设施
中福时代停车场,114.29424500000,30.59902300000,交通设施,交通设施
空中花园停车场,114.28809900000,30.59021400000,交通设施,交通设施
金源世界中心停车场,114.29467300000,30.59366200000,交通设施,交通设施
中国·中华城停车场,114.27741000000,30.60791600000,交通设施,交通设施
停车场(京汉花园西),114.28868900000,30.59664400000,交通设施,交通设施
停车场(五福社区福盛大院西),114.30025900000,30.60346800000,交通设施,交通设施
天津路占道收费路边停车场,114.29359400000,30.58642300000,交通设施,交通设施
长江海事局信息中心停车场,114.29382600000,30.58634800000,交通设施,交通设施
新源大厦地下停车场,114.29391400000,30.59001900000,交通设施,交通设施
停车场(武汉市商务局西南),114.29308800000,30.58905800000,交通设施,交通设施
香榭大厦停车场,114.28599400000,30.59935600000,交通设施,交通设施
融科·天城3期停车场,114.29279800000,30.59931100000,交通设施,交通设施
停车场(武汉供电公司综合楼北),114.28856800000,30.59973600000,交通设施,交通设施
停车场,114.28472900000,30.59184100000,交通设施,交通设施
绿茵仁居停车场,114.28972900000,30.59948800000,交通设施,交通设施
怡东大厦停车场,114.29700000000,30.59207600000,交通设施,交通设施
7天酒店地上停车场,114.28285500000,30.60745800000,交通设施,交通设施
C立方·时尚汇停车场,114.28163300000,30.58756100000,交通设施,交通设施
停车场(五福社区邮局大院南),114.30022400000,30.60119300000,交通设施,交通设施
蓝盾驾校停车场,114.28683100000,30.58891400000,交通设施,交通设施
宝岛公园停车场,114.27713700000,30.59912800000,交通设施,交通设施
武汉市青少年宫停车场,114.28029000000,30.59229300000,交通设施,交通设施
武汉市青少年宫停车场,114.27712200000,30.59431200000,交通设施,交通设施
台北花苑停车场,114.27751000000,30.59803800000,交通设施,交通设施
台北路停车场,114.27840900000,30.59612100000,交通设施,交通设施
银城大厦停车场,114.27662200000,30.59916100000,交通设施,交通设施
停车场(台东路),114.28241000000,30.59645100000,交通设施,交通设施
武汉公共自行车台北路站,114.28089900000,30.59404500000,交通设施,交通设施
港湾公寓停车场,114.28264200000,30.59485500000,交通设施,交通设施
武汉市城乡建设职工中等专业学校停车场,114.28264300000,30.59553500000,交通设施,交通设施
武汉市城乡建设职工中等专业学校停车场,114.28094000000,30.59460400000,交通设施,交通设施
停车场(高雄苑南),114.28108400000,30.60107500000,交通设施,交通设施
高雄小区停车场,114.28164100000,30.59846100000,交通设施,交通设施
停车场(高雄路),114.28202000000,30.59618700000,交通设施,交通设施
大智公寓停车场,114.28885600000,30.59282600000,交通设施,交通设施
大智公寓停车场,114.28891200000,30.59265400000,交通设施,交通设施
兰陵·大公馆地面停车场,114.29157400000,30.58950400000,交通设施,交通设施
中城国际停车场,114.29461000000,30.59797500000,交通设施,交通设施
中城国际停车场,114.29538200000,30.59720300000,交通设施,交通设施
大智商城停车场,114.28847000000,30.59028200000,交通设施,交通设施
融科·天城停车场,114.29221400000,30.59763700000,交通设施,交通设施
融科·天城3期停车场,114.29321600000,30.60032000000,交通设施,交通设施
融科·天城2期停车场,114.28982100000,30.59831400000,交通设施,交通设施
融科·天城停车场,114.29376400000,30.60065400000,交通设施,交通设施
中城国际东区停车场,114.29503900000,30.59763700000,交通设施,交通设施
融科·天城4期停车场,114.29484800000,30.60016400000,交通设施,交通设施
保华街黄石路(公交站),114.28779700000,30.58707500000,交通设施,交通设施
停车场(一元街办事处西南),114.29367500000,30.59252100000,交通设施,交通设施
光荣坊停车场,114.28922500000,30.59691600000,交通设施,交通设施
武汉鄂钢大酒店停车场,114.29923700000,30.59795300000,交通设施,交通设施
停车场(江岸区四唯街胜江社区西南),114.30155800000,30.60126600000,交通设施,交通设施
金都会KTV停车场,114.29583600000,30.58664100000,交通设施,交通设施
九运京汉名都停车场,114.29686000000,30.60318000000,交通设施,交通设施
丽都水岸商务会所停车场,114.29177600000,30.58858500000,交通设施,交通设施
停车场(外滩·棕榈泉东北),114.30314000000,30.60407300000,交通设施,交通设施
胜利街兰陵路(公交站),114.29181400000,30.58874000000,交通设施,交通设施
停车场(球新社区西北),114.28981100000,30.59600000000,交通设施,交通设施
停车场(模范三村西南),114.28688300000,30.60005100000,交通设施,交通设施
立新巷小区地上停车场,114.29760700000,30.59142800000,交通设施,交通设施
停车场(武汉市江岸区卫生局东),114.29749100000,30.59797400000,交通设施,交通设施
停车场(万科金域湖庭东北),114.28109700000,30.59977300000,交通设施,交通设施
停车场(福怡苑东),114.28365300000,30.60257100000,交通设施,交通设施
胜利街北京路(公交站),114.29079600000,30.58722400000,交通设施,交通设施
新鸿基花园停车场,114.28941800000,30.59541300000,交通设施,交通设施
大智停车场,114.28475600000,30.58908000000,交通设施,交通设施
京汉大道地铁循礼门站(公交站),114.28012300000,30.58676500000,交通设施,交通设施
武汉市公共自行车循礼门站,114.27845300000,30.58889900000,交通设施,交通设施
万科·香港路8号停车场,114.28737300000,30.59810600000,交通设施,交通设施
君悦尚品停车场,114.28712000000,30.59870600000,交通设施,交通设施
万科·香港路8号停车场,114.28747500000,30.59828300000,交通设施,交通设施
长盛公寓停车场,114.28398400000,30.58584700000,交通设施,交通设施
汉口公馆停车场,114.27779800000,30.58980700000,交通设施,交通设施
中城国际3栋停车场,114.29461400000,30.59795700000,交通设施,交通设施
香港路地铁苗栗路站(公交站),114.28472700000,30.60094200000,交通设施,交通设施
汉正街控股集团公司地上停车场,114.29850400000,30.59398400000,交通设施,交通设施
停车场(解放南路),114.28425700000,30.59276400000,交通设施,交通设施
九鼎公司三阳停车场,114.30151400000,30.59746900000,交通设施,交通设施
停车场(云宏大厦西南),114.29255800000,30.59998800000,交通设施,交通设施
停车场,114.28401500000,30.60033800000,交通设施,交通设施
停车场(长江日报南路),114.27651600000,30.60304500000,交通设施,交通设施
都会轩停车场,114.28091500000,30.58602500000,交通设施,交通设施
香格里拉大酒店停车场,114.27749600000,30.60488800000,交通设施,交通设施
武汉香格里拉大酒店停车场,114.27787800000,30.60544900000,交通设施,交通设施
武汉市第八医院停车场,114.30038700000,30.60610000000,交通设施,交通设施
馨悦国际停车场,114.28642600000,30.59411500000,交通设施,交通设施
停车场(麟趾路),114.29818200000,30.60189700000,交通设施,交通设施
德成·澳门银座-地下停车场,114.29037300000,30.60390600000,交通设施,交通设施
停车场(澳门银座西),114.28949900000,30.60413600000,交通设施,交通设施
半岛豪庭停车场,114.29773400000,30.60515700000,交通设施,交通设施
停车场(大卫办公公寓西北),114.29275700000,30.59105300000,交通设施,交通设施
武汉市妇女儿童医疗保健中心停车场,114.28244500000,30.60492500000,交通设施,交通设施
武汉市妇幼保健院停车场,114.28289600000,30.60494200000,交通设施,交通设施
武汉市妇女儿童医疗保健中心停车场,114.28327400000,30.60490300000,交通设施,交通设施
宝岛停车场,114.28079600000,30.59969000000,交通设施,交通设施
食宝坊酒店停车场,114.29725600000,30.59214700000,交通设施,交通设施
天津路停车场,114.29162500000,30.58728500000,交通设施,交通设施
路边停车场,114.29722800000,30.58758800000,交通设施,交通设施
停车场,114.28493600000,30.59350600000,交通设施,交通设施
停车场(模范三村西南),114.29021600000,30.59924500000,交通设施,交通设施
停车场(洞庭里东南),114.29650000000,30.58892200000,交通设施,交通设施
停车场(中山大道),114.29867500000,30.60087000000,交通设施,交通设施
停车场,114.28560100000,30.60720200000,交通设施,交通设施
停车场,114.29607700000,30.58892900000,交通设施,交通设施
